DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2000-0656-JPN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000a1b0,,JPN,Japan,Eastern Asia,Asia,"Aimityoo, Kisimototyoo, Mizokutityoo, Saihakutyoo, Daisentyoo, Nawatyoo, Nakayamatyoo, Hieduson districts (Tottori province), Simane, Okayama provinces",,"Slide (land, mud, snow, rock)",No,No,No,,6.7,Moment Magnitude,35.456,133.134,,2000,10,6,2000,10,6,,130,6690,312,7132,,,150000,265420,500000,884732,56.51429056,"[{""adm1_code"":1680,""adm1_name"":""Okayama""},{""adm1_code"":1686,""adm1_name"":""Simane""},{""adm2_code"":36345,""adm2_name"":""Aimityoo""},{""adm2_code"":36349,""adm2_name"":""Daisentyoo""},{""adm2_code"":36352,""adm2_name"":""Hieduson""},{""adm2_code"":36360,""adm2_name"":""Kisimototyoo""},{""adm2_code"":36366,""adm2_name"":""Mizokutityoo""},{""adm2_code"":36368,""adm2_name"":""Nakayamatyoo""},{""adm2_code"":36369,""adm2_name"":""Nawatyoo""},{""adm2_code"":36371,""adm2_name"":""Saihakutyoo""}]",2011-04-27,2023-09-25
2000-0682-HTI,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,Cristal,HTI,Haiti,Latin America and the Caribbean,Americas,,,,No,No,No,,,,,,,2000,9,22,2000,9,22,27,,,,,,,,,,,56.51429056,,2005-04-24,2023-09-25
2000-0706-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Xangsane (Reming),PHL,Philippines,South-eastern Asia,Asia,"Cavite district (Region IV-A (Calabarzon) province), Sorsogon, Catanduanes, Albay districts (Region V (Bicol region) province), Metropolitan Manila district (National Capital region (NCR) province), Samar districts (Region VIII (Eastern Visayas) province)",,,No,No,No,,140,Kph,,,,2000,10,28,2000,10,31,154,314,2435942,,2436256,,,1500,2654,17000,30081,56.51429056,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24228,""adm2_name"":""Cavite""}]",2004-10-20,2023-09-25
2000-0715-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Bebinca (Seniang),PHL,Philippines,South-eastern Asia,Asia,"Metropolitan Manila district (National Capital region (NCR) province), Rizal, Laguna districts (Region IV-A (Calabarzon) province), Cagayan, Nueva Vizcaya districts (Region II (Cagayan Valley) province)",,,No,No,No,,120,Kph,,,,2000,11,3,2000,11,5,94,,1747872,,1747872,,,,,31000,54853,56.51429056,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24229,""adm2_name"":""Laguna""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2004-10-19,2023-09-25
2000-0763-PHL,No,nat-geo-mmd-lan,Natural,Geophysical,Mass movement (dry),Landslide (dry),,,PHL,Philippines,South-eastern Asia,Asia,"Apayao, Kalinga districts (Cordillera Administrative region (CAR) province)",,,No,No,No,,,,,,,2000,11,8,2000,11,8,11,,,,,,,,,,,56.51429056,"[{""adm2_code"":24205,""adm2_name"":""Apayao""},{""adm2_code"":24208,""adm2_name"":""Kalinga""}]",2014-07-11,2023-09-25
2000-0783-PHL,No,nat-bio-epi-dis,Natural,Biological,Epidemic,Infectious disease (General),,Acute diarrhoeal syndrome,PHL,Philippines,South-eastern Asia,Asia,Zamboanga,,,No,No,No,,,Vaccinated,,,,2000,11,18,2000,11,18,1,,664,,664,,,,,,,56.51429056,,2003-07-01,2023-09-25
2000-0788-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Rumbia (Toyang),PHL,Philippines,South-eastern Asia,Asia,"Autonomous region in Muslim Mindanao (ARMM), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces Central Philippines",,,No,No,No,,135,Kph,,,,2000,11,30,2000,12,3,48,26,164067,,164093,,,,,1000,1769,56.51429056,"[{""adm1_code"":2362,""adm1_name"":""Region VI (Western Visayas)""},{""adm1_code"":2363,""adm1_name"":""Region VII (Central Visayas)""},{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm1_code"":2368,""adm1_name"":""Region XIII (Caraga)""},{""adm1_code"":67156,""adm1_name"":""Autonomous region in Muslim Mindanao (ARMM)""},{""adm1_code"":67159,""adm1_name"":""Region IX (Zamboanga Peninsula)""},{""adm1_code"":67160,""adm1_name"":""Region X (Northern Mindanao)""},{""adm1_code"":67161,""adm1_name"":""Region XI (Davao Region)""},{""adm1_code"":67162,""adm1_name"":""Region XII (Soccsksargen)""}]",2004-10-18,2023-09-25
2000-0797-HTI,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,HTI,Haiti,Latin America and the Caribbean,Americas,"Abricots village (Jeremie district, Grande Anse province)",,,No,No,No,,,Km2,,,,2000,12,,2000,12,,12,,,1200,1200,,,,,,,56.51429056,"[{""adm2_code"":17177,""adm2_name"":""Jeremie""}]",2003-07-01,2023-09-25
2000-0828-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Mindanao Isl.,,,No,No,No,,,,,,,2000,12,25,2000,12,25,30,22,,,22,,,,,,,56.51429056,,2003-07-01,2023-09-25
2000-0884-PRI,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,PRI,Puerto Rico,Latin America and the Caribbean,Americas,,,,No,No,No,,,,,,,2000,1,17,2000,1,17,16,,,,,,,,,,,56.51429056,,2003-07-01,2023-09-25
2000-0885-PRI,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,PRI,Puerto Rico,Latin America and the Caribbean,Americas,,,,No,No,No,,,,,,,2000,3,8,2000,3,8,43,,,,,,,,,,,56.51429056,,2005-04-24,2023-09-25
2000-0911-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,Vessel KM Citra Baru,PHL,Philippines,South-eastern Asia,Asia,Wawonii Isl.,,,No,No,No,,,,,,,2000,5,30,2000,5,30,26,,,,,,,,,,,56.51429056,,2005-04-24,2023-09-25
2001-0054-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Auring,PHL,Philippines,South-eastern Asia,Asia,"Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas), Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces",,,No,No,No,,45,Kph,,,,2001,2,17,2001,2,17,55,84,,100000,100084,,,,,6000,10325,58.11147437,"[{""adm1_code"":2362,""adm1_name"":""Region VI (Western Visayas)""},{""adm1_code"":2363,""adm1_name"":""Region VII (Central Visayas)""},{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm1_code"":2368,""adm1_name"":""Region XIII (Caraga)""},{""adm1_code"":67156,""adm1_name"":""Autonomous region in Muslim Mindanao (ARMM)""},{""adm1_code"":67159,""adm1_name"":""Region IX (Zamboanga Peninsula)""},{""adm1_code"":67160,""adm1_name"":""Region X (Northern Mindanao)""},{""adm1_code"":67161,""adm1_name"":""Region XI (Davao Region)""},{""adm1_code"":67162,""adm1_name"":""Region XII (Soccsksargen)""}]",2003-07-01,2023-09-25
2001-0059-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Silay City area (Negros Occidental district, Region VI province)",Heavy rain,,No,No,No,,845,Km2,,,Balugo River and tributaries,2001,1,15,2001,1,15,2,,12000,,12000,,,,,,,58.11147437,"[{""adm2_code"":24251,""adm2_name"":""Negros Occidental""}]",2005-09-16,2023-09-25
2001-0085-JPN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,JPN,Japan,Eastern Asia,Asia,"Tiba, Ibaraki, Kanagawa, Tookyoo province",,,No,No,No,,,Kph,,,,2001,1,20,2001,1,20,5,300,,,300,,,,,,,58.11147437,"[{""adm1_code"":1663,""adm1_name"":""Ibaraki""},{""adm1_code"":1668,""adm1_name"":""Kanagawa""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm1_code"":1693,""adm1_name"":""Tiba""}]",2003-07-01,2023-09-25
2001-0115-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Paranaque,,,No,No,No,,,,,,,2001,3,19,2001,3,19,14,,,,,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0123-JPN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000abyg,,JPN,Japan,Eastern Asia,Asia,"Hirosima, Ehime provinces",,,No,No,No,,6.8,Moment Magnitude,34.083,132.526,,2001,3,24,2001,3,24,2,161,11100,,11261,,,128000,220266,500000,860415,58.11147437,"[{""adm1_code"":1654,""adm1_name"":""Ehime""},{""adm1_code"":1660,""adm1_name"":""Hirosima""}]",2014-02-26,2023-09-25
2001-0137-JPN,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Cargo ""Hanghae Sanyo""",JPN,Japan,Eastern Asia,Asia,,,,No,No,No,,,,,,,2001,4,11,2001,4,11,28,,,,,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0170-HTI,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Boat ""Avenir Dolores n°456""",HTI,Haiti,Latin America and the Caribbean,Americas,Near Bell Anse Port (Colombier region),,,No,No,No,,,,,,,2001,3,3,2001,3,3,23,,,,,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0182-JPN,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,"Society ""Kikuchi Gumi""",JPN,Japan,Eastern Asia,Asia,Yotsukaido (Chiba state),,,No,No,No,,,,,,,2001,5,5,2001,5,5,11,,,,,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0207-HTI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,HTI,Haiti,Latin America and the Caribbean,Americas,Artibonite province,Heavy rain,,No,No,No,,,Km2,,,,2001,5,16,2001,5,18,26,11,5070,,5081,,,,,,,58.11147437,"[{""adm1_code"":1409,""adm1_name"":""Artibonite""}]",2005-09-19,2023-09-25
2001-0297-PHL,No,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Mayon,PHL,Philippines,South-eastern Asia,Asia,"Daraga, Bacacay, Sto Domingo, Daraga, Camalig, Ligao, Legazpi City, Tabaco, Malilipot, Guinobatan areas (Albay district, Region V (Bicol region) province)",,,No,Yes,No,247,,,13.257,123.685,,2001,5,24,2001,5,24,,,25576,,25576,,,,,792,1363,58.11147437,"[{""adm2_code"":24240,""adm2_name"":""Albay""}]",2014-07-28,2023-09-25
2001-0307-PRI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PRI,Puerto Rico,Latin America and the Caribbean,Americas,"Yauco, Guayanilla districts (Mayaguez province)",Heavy rain,,No,No,No,,245,Km2,,,Guanajibo River,2001,5,6,2001,5,7,2,,9300,180,9480,,,,,146000,251241,58.11147437,"[{""adm2_code"":40077,""adm2_name"":""Guayanilla Municipio""},{""adm2_code"":40084,""adm2_name"":""Yauco Municipio""}]",2005-09-19,2023-09-25
2001-0319-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Utor (Feria),PHL,Philippines,South-eastern Asia,Asia,"Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV (Southern Tagalog), Region VIII (Eastern Visayas), Cordillera Administrative region (CAR), National Capital region (NCR) provinces",,,No,No,No,,140,Kph,,,,2001,7,,2001,7,,232,241,1902413,,1902654,,,,,68565,117989,58.11147437,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""},{""adm1_code"":2356,""adm1_name"":""Region I (Ilocos region)""},{""adm1_code"":2357,""adm1_name"":""Region II (Cagayan Valley)""},{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm1_code"":67167,""adm1_name"":""Region IV (Southern Tagalog)""}]",2003-07-01,2023-09-25
2001-0350-JPN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,JPN,Japan,Eastern Asia,Asia,"Matuyamasi district (Ehime province), Iidukasi district (Hukuoka province)",,,No,No,No,,,Km2,,,,2001,6,,2001,6,,1,,138,,138,,,,,,,58.11147437,"[{""adm2_code"":33636,""adm2_name"":""Matuyamasi""},{""adm2_code"":33735,""adm2_name"":""Iidukasi""}]",2003-07-01,2023-09-25
2001-0380-JPN,No,tec-mis-mis-mis,Technological,Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,,JPN,Japan,Eastern Asia,Asia,Akashi,,,No,No,No,,,,,,,2001,7,21,2001,7,21,10,90,,,90,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0444-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Hotel Manor,PHL,Philippines,South-eastern Asia,Asia,Quezon city,,,No,No,No,,,,,,,2001,8,18,2001,8,18,73,51,,,51,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0445-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Zamboanga del Sur, Zamboanga del Norte, Zamboanga Sibugay districts (Region IX province), Maguindanao district (ARMM province), Sultan Kudarat, North Cotabato districts (Region XII province), Misamis Occidental district (Region X province),",Brief torrential rain,,No,No,No,,31880,Km2,,,,2001,8,12,2001,8,14,37,,79000,,79000,,,,,8000,13767,58.11147437,"[{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24238,""adm2_name"":""Zamboanga Del Norte""},{""adm2_code"":67163,""adm2_name"":""Zamboanga Sibugay""},{""adm2_code"":67164,""adm2_name"":""Zamboanga Del Sur""},{""adm2_code"":24264,""adm2_name"":""Misamis Occidental""},{""adm2_code"":24273,""adm2_name"":""North Cotabato""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2004-10-29,2023-09-25
2001-0454-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Pabuk,JPN,Japan,Eastern Asia,Asia,"Siga, Aiti, Oosaka, Ehime, Mie provinces",,,No,No,No,,109,Kph,,,,2001,8,21,2001,8,23,9,40,7000,,7040,,,500000,860415,800000,1376664,58.11147437,"[{""adm1_code"":1651,""adm1_name"":""Aiti""},{""adm1_code"":1654,""adm1_name"":""Ehime""},{""adm1_code"":1672,""adm1_name"":""Mie""},{""adm1_code"":1682,""adm1_name"":""Oosaka""},{""adm1_code"":1685,""adm1_name"":""Siga""}]",2005-12-16,2023-09-25
2001-0461-PHL,No,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Mayon,PHL,Philippines,South-eastern Asia,Asia,"Legazpi City area (Albay district, Region V (Bicol region) province)",,,No,No,No,,,,,,,2001,7,25,2001,7,25,,,57645,,57645,,,,,1788,3077,58.11147437,"[{""adm2_code"":24240,""adm2_name"":""Albay""}]",2014-07-28,2023-09-25
2001-0476-JPN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,JPN,Japan,Eastern Asia,Asia,"Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga, Okinawa provinces",,,No,No,No,,,Kph,,,,2001,6,20,2001,6,20,1,13,1308,12,1333,,,,,,,58.11147437,"[{""adm1_code"":1656,""adm1_name"":""Hukuoka""},{""adm1_code"":1667,""adm1_name"":""Kagosima""},{""adm1_code"":1670,""adm1_name"":""Kumamoto""},{""adm1_code"":1674,""adm1_name"":""Miyazaki""},{""adm1_code"":1676,""adm1_name"":""Nagasaki""},{""adm1_code"":1679,""adm1_name"":""Ooita""},{""adm1_code"":1681,""adm1_name"":""Okinawa""},{""adm1_code"":1683,""adm1_name"":""Saga""}]",2003-07-01,2023-09-25
2001-0495-JPN,No,tec-mis-exp-exp,Technological,Miscellaneous accident,Explosion (Miscellaneous),Explosion (Miscellaneous),,Salle de jeux,JPN,Japan,Eastern Asia,Asia,Kabukicho (Tokyo),,,No,No,No,,,,,,,2001,9,1,2001,9,1,44,3,,,3,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0510-HTI,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,HTI,Haiti,Latin America and the Caribbean,Americas,"Morne, Cabrit",,,No,No,No,,,,,,,2001,9,8,2001,9,8,22,10,,,10,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0511-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Danas,JPN,Japan,Eastern Asia,Asia,Tookyoo province,,,No,No,No,,126,Kph,,,,2001,9,10,2001,9,13,7,15,1200,,1215,,,300000,516249,500000,860415,58.11147437,"[{""adm1_code"":1690,""adm1_name"":""Tookyoo""}]",2005-12-16,2023-09-25
2001-0594-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Mindanao Isl.,,,No,No,No,,,,,,,2001,10,26,2001,10,26,21,,,,,,,,,,,58.11147437,,2003-07-01,2023-09-25
2001-0596-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Zamboanga City area (Zamboanga Del Sur district, Region IX province)",Brief torrential rain,,No,No,No,,190,Km2,,,,2001,10,10,2001,10,10,4,,300,,300,,,,,,,58.11147437,"[{""adm2_code"":67164,""adm2_name"":""Zamboanga Del Sur""}]",2004-10-28,2023-09-25
2001-0611-HTI,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Michelle,HTI,Haiti,Latin America and the Caribbean,Americas,"Grande Anse, Centre, Sud, Nippes, Ouest, Artibonite, Nord Ouest, Nord, Nord Est, Sud Est provinces",,,No,No,No,,,Kph,,,,2001,10,30,2001,11,5,,,,,,,,,,20,34,58.11147437,"[{""adm1_code"":1409,""adm1_name"":""Artibonite""},{""adm1_code"":1410,""adm1_name"":""Centre""},{""adm1_code"":1412,""adm1_name"":""Nord""},{""adm1_code"":1413,""adm1_name"":""Nord Est""},{""adm1_code"":1414,""adm1_name"":""Nord Ouest""},{""adm1_code"":1415,""adm1_name"":""Ouest""},{""adm1_code"":1416,""adm1_name"":""Sud""},{""adm1_code"":1417,""adm1_name"":""Sud Est""},{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm1_code"":72912,""adm1_name"":""Nippes""}]",2007-04-20,2023-09-25
2001-0614-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Lingling (Nanang),PHL,Philippines,South-eastern Asia,Asia,"Camiguin, Misamis Oriental districts (Region X (Northern Mindanao) province)",,"Flood|Slide (land, mud, snow, rock)",Yes,No,No,434,215,Kph,,,,2001,11,8,2001,11,8,290,147,1060000,,1060147,,,,,22700,39063,58.11147437,"[{""adm2_code"":24263,""adm2_name"":""Camiguin""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""}]",2003-11-02,2023-09-25
2001-0758-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kajiki (Quedan),PHL,Philippines,South-eastern Asia,Asia,"Cebu district (Region VII (Central Visayas) province), Leyte district (Region VIII (Eastern Visayas) province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2001,12,5,2001,12,7,6,8,54832,,54840,,,,,96,165,58.11147437,"[{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24258,""adm2_name"":""Leyte""}]",2004-10-28,2023-09-25
2001-0792-PHL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,TD Jolina,PHL,Philippines,South-eastern Asia,Asia,Region III (Central Luzon) province,,,No,No,No,,,Kph,,,,2001,8,17,2001,8,19,,,295355,,295355,,,,,293,504,58.11147437,"[{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""}]",2006-04-28,2023-09-25
2001-0793-PHL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,TS Labuyo ( Lekima),PHL,Philippines,South-eastern Asia,Asia,"Region I (Ilocos region), Region II (Cagayan Valley), Cordillera Administrative region (CAR) province",,,No,No,No,,,Kph,,,,2001,9,22,2001,9,27,4,,37357,,37357,,,,,1407,2421,58.11147437,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":2356,""adm1_name"":""Region I (Ilocos region)""},{""adm1_code"":2357,""adm1_name"":""Region II (Cagayan Valley)""}]",2006-04-28,2023-09-25
2002-0005-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Surigao del Sur, Agusan del Sur districts (Region XIII province), Davao del Sur, Davao del Norte, Davao Oriental, Compostella district (Region XI province)",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,13420,Km2,,,,2002,1,4,2002,1,7,11,8,95000,,95008,,,,,392,664,59.03314408,"[{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24267,""adm2_name"":""Davao del Norte""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24269,""adm2_name"":""Davao Oriental""}]",2004-03-24,2023-09-25
2002-0081-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,PHL,Philippines,South-eastern Asia,Asia,Au large de Kabuntalan,,,No,No,No,,,,,,,2002,2,8,2002,2,8,18,,,,,,,,,,,59.03314408,,2005-05-03,2023-09-25
2002-0098-HTI,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,HTI,Haiti,Latin America and the Caribbean,Americas,Near Léogane,,,No,No,No,,,,,,,2002,2,16,2002,2,16,10,25,,,25,,,,,,,59.03314408,,2005-05-03,2023-09-25
2002-0114-PHL,No,tec-tra-air-air,Technological,Transport,Air,Air,,Helicopter MH-47,PHL,Philippines,South-eastern Asia,Asia,Au large de l'Ile Negros,,,No,No,No,,,,,,,2002,2,22,2002,2,22,10,,,,,,,,,,,59.03314408,,2005-05-04,2023-09-25
2002-0129-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000azqw,,PHL,Philippines,South-eastern Asia,Asia,"General Santos city (South Cotabato district, Region XII (Soccsksargen) province), Kiamba area (Saranggani district, Region XII (Soccsksargen) province)",,Tsunami/Tidal wave,No,No,No,,7.5,Moment Magnitude,6.033,124.249,,2002,3,5,2002,3,5,15,100,73351,,73451,,,,,1714,2903,59.03314408,"[{""adm2_code"":24270,""adm2_name"":""Saranggani""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""}]",2003-09-04,2023-09-25
2002-0176-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Surigao del Norte, Surigao del Sur districts (Region XIII province)",Heavy rain,,No,No,No,,5280,Km2,,,,2002,3,21,2002,3,26,35,,50000,,50000,,,,,1450,2456,59.03314408,"[{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""}]",2005-09-21,2023-09-25
2002-0181-JPN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,JPN,Japan,Eastern Asia,Asia,"Matsumoto city (Nagano province), Tookyoo province",,,No,No,No,,2,Km2,,,,2002,3,22,2002,3,22,,,222,,222,,,,,,,59.03314408,"[{""adm1_code"":1675,""adm1_name"":""Nagano""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""}]",2003-07-01,2023-09-25
2002-0239-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Ferry ""Maria Carmela""",PHL,Philippines,South-eastern Asia,Asia,Near Pagbilao Chico Isl.,,,No,No,No,,,,,,,2002,4,11,2002,4,11,74,70,,,70,,,,,,,59.03314408,,2003-07-16,2023-09-25
2002-0321-HTI,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,HTI,Haiti,Latin America and the Caribbean,Americas,"L'Asile village (Anse-A-Veau district, Nippes province), Cap Tiburon village (Chardonnieres district, Sud province), Port-Salut, Cayes districts (Sud province), Grande Anse province ",Heavy rains,"Slide (land, mud, snow, rock)",Yes,No,Yes,50,,Km2,,,,2002,5,23,2002,6,5,31,4,38335,,38339,,,,,1000,1694,59.03314408,"[{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm2_code"":17203,""adm2_name"":""Cayes""},{""adm2_code"":17204,""adm2_name"":""Chardonnieres""},{""adm2_code"":17206,""adm2_name"":""Port-Salut""},{""adm2_code"":73608,""adm2_name"":""Anse-A-Veau""}]",2005-09-22,2023-09-25
2002-0406-JPN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Rammasun,JPN,Japan,Eastern Asia,Asia,Okinawa province,,,No,No,No,,,Kph,,,,2002,7,5,2002,7,7,1,,,,,,,,,500,847,59.03314408,"[{""adm1_code"":1681,""adm1_name"":""Okinawa""}]",2008-03-21,2023-09-25
2002-0408-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Chata'an,PHL,Philippines,South-eastern Asia,Asia,National Capital region (NCR) province,,,No,No,No,,170,Kph,,,,2002,7,7,2002,7,9,33,41,700000,,700041,,,,,1000,1694,59.03314408,"[{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""}]",2010-11-19,2023-09-25
